1489289655,899669173	15,6036	15,78	97,2178	205
1489289656,566996748	14,6004	1,22233	97,2178	205
1489289657,167078823	14,3053	6,83394	97,2178	205
1489289657,765559263	13,5483	12,856	97,2178	205
1489289658,366258694	13,1917	1,04342	97,2178	205
1489289658,974329966	12,931	6,62289	97,2178	205
1489289659,567700198	12,3929	9,55657	97,2178	205
1489289660,136128808	11,5841	9,40582	97,2178	205
1489289660,738025234	10,6914	4,12609	97,2178	205
1489289661,310504563	9,84479	8,0538	97,2178	205
1489289661,878016631	9,2213	3,3052	97,2178	205
1489289662,435689300	8,09643	2,10858	97,2178	205
1489289663,019219656	7,288	8,51869	97,2178	205
1489289663,620598574	6,53972	8,299	97,2178	205
1489289664,214088577	6,23543	8,70605	97,2178	205
1489289664,794836558	6,26273	8,14068	97,2178	205
1489289665,369762914	6,42412	3,31878	97,2178	205
1489289665,929075803	6,11811	6,55107	97,2178	205
1489289666,475229133	5,96058	9,53173	97,2178	205
1489289667,013182138	6,14029	9,52235	97,2178	205
1489289667,551025498	6,2218	9,49306	97,2178	205
1489289668,091596347	6,32501	3,39671	97,2178	205
1489289668,607769964	6,4668	3,49336	97,2178	205
1489289669,128778150	6,36475	3,57695	97,2178	205
1489289669,623852174	6,33799	3,63741	97,2178	205
1489289670,125845393	6,49631	3,63271	97,2178	205
1489289670,625995691	6,72773	5,04473	97,2178	205
1489289671,119306291	6,80319	3,757	97,2178	205
1489289671,676544644	6,7062	3,68554	97,2178	205
1489289672,201531354	6,82353	3,78935	97,2178	205
1489289672,702881256	7,07657	3,98909	97,2178	205
1489289673,220114242	7,36563	4,07932	97,2178	205
1489289673,724755751	7,56769	5,51351	97,2178	205
1489289674,233124155	7,40165	5,27187	97,2178	205
1489289674,747421790	7,65236	4,0482	97,2178	205
1489289675,240557792	7,46608	4,03242	97,2178	205
1489289675,754697225	7,48432	4,05494	97,2178	205
1489289676,266189722	7,80833	3,8587	97,2178	205
1489289676,771981037	7,57904	4,38591	97,2178	205
1489289677,262808806	7,49057	4,25406	97,2178	205
1489289677,747922901	7,83481	4,16723	97,2178	205
1489289678,244457281	7,90073	4,29923	97,2178	205
1489289678,733451835	8,04149	4,63378	97,2178	205
1489289679,212836174	7,79768	4,35621	97,2178	205
1489289679,697453854	7,67429	4,58218	97,2178	205
1489289680,156920190	7,26558	4,54606	97,2178	205
1489289680,623372889	6,83711	3,785	97,2178	205
1489289681,086756119	6,88452	3,58949	97,2178	205
1489289681,548349349	7,09905	8,26803	97,2178	205
1489289682,051027028	7,1565	8,22237	97,2178	205
1489289682,559110306	7,00976	3,35129	97,2178	205
1489289683,049277550	6,79598	3,40189	97,2178	205
1489289683,589974288	6,39154	4,92604	97,2178	205
1489289684,085629540	5,67619	3,2258	97,2178	205
1489289684,588458835	4,43071	2,99749	97,2178	205
1489289685,114076420	2,18674	3,06166	97,2178	205
1489289685,640249786	0,829944	3,03387	97,2178	205
1489289686,182267402	0,519466	2,8782	97,2178	205
1489289686,741126288	0,512772	2,92789	97,2178	205
1489289687,280668070	0,487751	2,85124	97,2178	205
1489289687,838210800	0,499208	2,77914	97,2178	205
1489289688,386788776	0,515531	8,33415	97,2178	205
1489289688,937357588	0,524112	2,53662	97,2178	205
1489289689,477633192	0,523261	2,74622	97,2178	205
1489289690,026126321	0,513231	2,59422	97,2178	205
1489289690,563748819	0,49713	2,62531	97,2178	205
1489289691,094729183	0,471606	8,46671	97,2178	205
1489289691,624075893	0,411347	2,54326	97,2178	205
1489289692,141394601	0,35212	8,63994	97,2178	205
1489289692,642980870	0,306239	8,58975	97,2178	205
1489289693,134927700	0,283215	8,49463	97,2178	205
1489289693,645696377	0,241622	8,57408	97,2178	205
1489289694,154045182	0,210205	8,62354	97,2178	205
1489289694,648478145	0,163736	8,71349	97,2178	205
1489289695,136349388	0,119877	8,6014	97,2178	205
1489289695,611950794	0,118377	8,69343	97,2178	205
1489289696,127325484	0,0982594	8,83132	97,2178	205
1489289696,610774155	0,0688832	8,88627	97,2178	205
1489289697,097052855	0,0693745	9,02052	97,2178	205
1489289697,595321420	0,0687828	9,01881	97,2178	205
1489289698,079026286	0,0637244	8,98012	97,2178	205
1489289698,566690201	0,0766827	9,32706	97,2178	205
1489289699,083549442	0,0714411	9,27101	97,2178	205
1489289699,578061494	0,0696092	9,23438	97,2178	205
1489289700,061494395	0,0536696	9,37054	97,2178	205
1489289700,583179896	0,0448055	9,41636	97,2178	205
1489289701,061694697	0,0372561	9,44907	97,2178	205
1489289701,565508685	0,0322077	9,73185	97,2178	205
1489289702,072107995	0,0363929	9,57026	97,2178	205
1489289702,556293786	0,0346066	9,78838	97,2178	205
1489289703,047968521	0,0375035	9,98929	97,2178	205
1489289703,573272154	0,0442439	10,0897	97,2178	205
1489289704,047285410	0,0362464	9,9747	97,2178	205
1489289704,538496641	0,033094	10,0619	97,2178	205
1489289705,047234937	0,0296916	10,4632	97,2178	205
1489289705,532159101	0,0233337	10,4526	97,2178	205
1489289706,012295772	0,0291236	10,3648	97,2178	205
1489289706,526981539	0,0246518	10,3833	97,2178	205
1489289707,056901898	0,0287036	10,8665	97,2178	205
1489289707,528473021	0,0257916	11,0803	97,2178	205
1489289708,022057968	0,0301007	11,0137	97,2178	205
1489289708,487535760	0,0412902	10,6962	97,2178	205
1489289708,985651901	0,0272851	11,0368	97,2178	205
1489289709,476155519	0,0285861	10,8728	97,2178	205
1489289709,942193823	0,0304087	11,3748	97,2178	205
1489289710,434809277	0,0325822	11,5563	97,2178	205
1489289710,924149934	0,0328321	11,4846	97,2178	205
1489289711,406540045	0,030129	11,8132	97,2178	205
1489289711,855699295	0,0312522	11,0371	97,2178	205
1489289712,321696286	0,0289608	11,4326	97,2178	205
1489289712,772400084	0,0325294	11,8735	97,2178	205
1489289713,245806501	0,0268718	11,6963	97,2178	205
1489289713,780096226	0,00774488	11,3855	97,2178	205
1489289714,345982909	0,000688001	11,4969	97,2178	205
1489289714,816851879	0,000480509	11,5487	97,2178	205
1489289715,213416186	0,000284132	11,5674	97,2178	205
1489289716,726123544	14,9628	0,570698	97,2178	205
1489289717,282185614	14,9657	5,46375	97,2178	205
1489289717,809003296	15,1996	12,4172	97,2178	205
1489289718,335165407	14,7884	0,790231	97,2178	205
1489289718,866668144	15,0335	11,0172	97,2178	205
1489289719,397738666	14,5046	7,86082	97,2178	205
1489289719,921972064	13,8996	1,04396	97,2178	205
1489289720,437794852	13,5842	13,973	97,2178	205
1489289720,940240003	13,4707	2,04705	97,2178	205
1489289721,447343956	13,5248	4,82541	97,2178	205
1489289721,972841760	12,1183	14,1984	97,2178	205
1489289722,498997056	11,2451	2,2483	97,2178	205
1489289722,999175277	10,3976	1,14732	97,2178	205
1489289723,565443127	9,77784	1,27558	97,2178	205
1489289724,091657603	9,35156	14,9022	97,2178	205
1489289724,616695376	8,95426	14,8058	97,2178	205
1489289725,143341669	8,97984	14,2547	97,2178	205
1489289725,700231540	8,99822	8,73026	97,2178	205
1489289726,237536918	8,97168	13,2177	97,2178	205
1489289726,792441156	9,26469	1,38319	97,2178	205
1489289727,335280115	9,84992	14,472	97,2178	205
1489289727,878625712	9,93656	14,2579	97,2178	205
1489289728,398172165	9,76607	13,5821	97,2178	205
1489289728,916938943	9,96848	14,305	97,2178	205
1489289729,421294583	9,74824	13,501	97,2178	205
1489289729,926208665	8,99502	1,24475	97,2178	205
1489289730,425928790	8,11928	0,910354	97,2178	205
1489289730,944163302	7,08464	13,3995	97,2178	205
1489289731,491045973	6,11073	13,2788	97,2178	205
1489289732,205137746	5,50702	2,26477	97,2178	205
1489289732,917147828	4,93653	0,7877	97,2178	205
1489289733,596061879	3,72478	0,76809	97,2178	205
1489289734,259289272	3,51271	0,777778	97,2178	205
1489289734,905993168	2,79774	0,864377	97,2178	205
1489289735,491207615	2,02835	0,70455	97,2178	205
1489289735,988709960	1,65589	0,817327	97,2178	205
1489289736,462438075	1,46348	0,788076	97,2178	205
1489289736,952496825	1,35656	0,716414	97,2178	205
1489289737,580492063	0,912105	0,673986	97,2178	205
1489289738,164415158	0,868105	0,548677	97,2178	205
1489289738,714161553	0,791928	0,849523	97,2178	205
1489289739,193159900	0,808672	0,767244	97,2178	205
1489289739,689539674	0,690008	0,711195	97,2178	205
1489289740,191868656	0,589548	0,817894	97,2178	205
1489289740,709349075	0,482446	0,738798	97,2178	205
1489289741,201560934	0,624635	0,707596	97,2178	205
1489289741,690766497	0,718911	0,633527	97,2178	205
1489289742,140112744	0,678168	1,87202	97,2178	205
1489289742,603013037	0,709108	0,60172	97,2178	205
1489289743,073909454	0,587112	0,566624	97,2178	205
1489289743,556907887	0,419183	0,731571	97,2178	205
1489289744,025541402	0,436897	0,752609	97,2178	205
1489289744,494512468	0,318333	0,547292	97,2178	205
1489289744,955310410	0,178125	3,09609	97,2178	205
1489289745,411147800	0,170003	0,485302	97,2178	205
1489289745,868127999	0,311619	0,743516	97,2178	205
1489289746,318678969	0,330868	0,728672	97,2178	205
1489289746,761469288	0,257546	0,706273	97,2178	205
1489289747,199664404	0,211495	0,581094	97,2178	205
1489289747,726922902	0,179925	0,639731	97,2178	205
1489289748,194671344	0,125436	0,692961	97,2178	205
1489289748,698564757	0,140898	0,451432	97,2178	205
1489289749,193287976	0,140965	0,701139	97,2178	205
1489289749,690906877	0,216133	0,641636	97,2178	205
1489289750,187520889	0,170148	0,692867	97,2178	205
1489289750,705686722	0,223734	0,989308	97,2178	205
1489289751,187653935	0,244646	0,569208	97,2178	205
1489289751,697329118	0,24136	0,641888	97,2178	205
1489289752,186794088	0,238231	0,41419	97,2178	205
1489289752,694199288	0,208289	0,78411	97,2178	205
1489289753,193358871	0,135595	0,765014	97,2178	205
1489289753,700406482	0,0833789	0,402471	97,2178	205
1489289754,196282233	0,054266	0,523263	97,2178	205
1489289754,714122268	0,0562517	0,434372	97,2178	205
1489289755,199433712	0,0549147	0,535734	97,2178	205
1489289755,696988140	0,052805	0,407244	97,2178	205
1489289756,159533904	0,00996572	0,379634	97,2178	205
1489289756,653766309	0,00656764	0,372458	97,2178	205
1489289757,132395517	0,0051582	0,338599	97,2178	205
1489289757,619600756	0,00505219	0,511634	97,2178	205
1489289758,117441743	0,00472163	0,323478	97,2178	205
1489289758,607297069	0,00472217	0,255551	97,2178	205
1489289759,092699491	0,00462816	0,207517	97,2178	205
1489289759,588618156	0,00437986	0,292984	97,2178	205
1489289760,092783629	0,00409258	0,201844	97,2178	205
1489289760,587233617	0,0040169	0,156979	97,2178	205
1489289761,096045181	0,00393906	0,189124	97,2178	205
1489289761,589184482	0,00338246	0,180831	97,2178	205
1489289762,097234278	0,00291046	0,240422	97,2178	205

Παρόμοιο με 6,8

average: 0,47

strictness: 2
 
particles_number: 1000
 
a1: 0,14
 
a2: 0,04
 
duration: 0,5
