1489593263,339673356	16,6755	10,0113	2,21322	119
1489593263,368206428	16,3362	10,5453	2,21322	119
1489593264,330093445	15,4952	2,05718	2,21322	119
1489593265,331899101	14,6671	6,60512	2,21322	119
1489593266,331831409	14,7223	11,4158	2,21322	119
1489593267,330905997	13,1808	5,1524	2,21322	119
1489593268,331877374	11,7696	9,42306	2,21322	119
1489593269,332939461	10,6553	9,77959	2,21322	119
1489593270,331596875	11,2787	0,364965	2,21322	119
1489593271,343432456	10,4782	5,1524	2,21322	119
1489593272,335619763	10,3727	8,26196	2,21322	119
1489593273,332436208	9,5066	9,42306	2,21322	119
1489593274,331395338	8,80333	8,92594	2,21322	119
1489593275,331846307	8,54964	8,26196	2,21322	119
1489593276,332122258	7,91224	9,60508	2,21322	119
1489593277,332161733	7,55397	8,71722	2,21322	119
1489593278,332326416	7,63836	8,20156	2,21322	119
1489593279,333276173	7,71945	8,15649	2,21322	119
1489593280,331385344	7,44617	13,2387	2,21322	119
1489593281,331461284	7,21133	9,64448	2,21322	119
1489593282,329810700	6,93238	3,63502	2,21322	119
1489593283,329332222	8,99357	12,8228	2,21322	119
1489593284,331184101	8,16687	3,22927	2,21322	119
1489593285,330411217	7,02359	8,4305	2,21322	119
1489593286,329120644	7,4983	2,61365	2,21322	119
1489593287,327784807	8,02195	8,46691	2,21322	119
1489593288,327492937	8,07336	8,31056	2,21322	119
1489593289,326326747	1,21642	1,79799	2,21322	119
1489593290,321243417	0,0218079	1,57728	2,21322	119
1489593291,319619474	0,0129675	1,46317	2,21322	119
1489593292,322363592	0,0123715	1,46339	2,21322	119
1489593293,321038859	0,0111813	1,30395	2,21322	119
1489593294,322978312	0,0100792	1,29189	2,21322	119
1489593295,327524988	0,00845465	1,45076	2,21322	119
1489593296,326699560	0,00855829	1,47761	2,21322	119
1489593297,326831163	0,00623115	1,4931	2,21322	119
1489593298,327340399	0,00620488	1,47278	2,21322	119
1489593299,328168826	0,00630244	1,48753	2,21322	119
1489593300,329675575	0,00548182	1,62982	2,21322	119
1489593301,334550780	0,00535013	1,63373	2,21322	119
1489593302,331721236	0,00501565	1,70048	2,21322	119
1489593303,332247654	0,00443312	1,66178	2,21322	119
1489593304,334485440	0,00409191	1,96438	2,21322	119
1489593305,335404108	0,00403328	2,1424	2,21322	119
1489593306,335116299	0,00444355	2,48888	2,21322	119
1489593307,334830097	0,00476884	2,89123	2,21322	119
1489593308,335838368	0,00509137	3,16569	2,21322	119
1489593309,334892440	0,00535199	3,06453	2,21322	119
1489593310,335443676	0,00551599	3,04396	2,21322	119
1489593311,336495292	0,00559806	3,55282	2,21322	119
1489593312,334306432	0,0058648	3,57917	2,21322	119
1489593313,334607718	0,0061029	4,27363	2,21322	119
1489593314,334912411	0,006326	4,52831	2,21322	119
1489593315,333500657	0,00654745	4,19796	2,21322	119
1489593316,334092011	0,00634914	4,8265	2,21322	119
1489593317,333894247	0,00653942	5,01698	2,21322	119
1489593318,334422080	0,00641373	4,90663	2,21322	119
1489593319,333179332	0,00668194	5,07133	2,21322	119
1489593320,330240540	0,00732389	5,40517	2,21322	119
1489593321,329421268	0,00751956	6,11586	2,21322	119
1489593322,329945106	0,00713862	6,28929	2,21322	119
1489593323,331965647	0,00707556	6,38742	2,21322	119
1489593324,335153842	0,00675149	6,53969	2,21322	119
1489593325,332901086	0,0071092	6,38736	2,21322	119
1489593326,333282380	0,00717549	6,02503	2,21322	119
1489593327,333990656	0,00745811	6,23856	2,21322	119
1489593328,334090213	0,00735535	5,29859	2,21322	119
1489593329,334144988	0,00778636	6,5281	2,21322	119
1489593330,334238084	0,00822469	6,02645	2,21322	119
1489593331,334749952	0,00866639	5,50109	2,21322	119
1489593332,333300757	0,00852479	6,10689	2,21322	119
1489593333,335355754	0,00876746	6,19881	2,21322	119
1489593334,335698386	0,00865066	5,29329	2,21322	119
1489593335,336355198	0,00947339	6,19521	2,21322	119
1489593336,336093538	0,0108664	5,72475	2,21322	119
1489593337,347402841	0,0117451	5,6675	2,21322	119
1489593338,335373181	0,0133416	5,42881	2,21322	119
1489593339,334329766	0,0154951	5,11977	2,21322	119
1489593340,333169758	0,016656	5,09269	2,21322	119
1489593341,334768647	0,0171217	4,71235	2,21322	119
1489593342,334358823	0,016909	4,47977	2,21322	119
1489593343,334546160	0,0162936	4,13415	2,21322	119
1489593344,336375454	0,0154387	3,90476	2,21322	119
1489593345,337630501	0,0170005	3,12849	2,21322	119
1489593346,337584360	0,0166803	3,44848	2,21322	119
1489593347,335555947	0,0176718	2,62223	2,21322	119
1489593348,334049084	0,0186704	2,52426	2,21322	119
1489593349,333286158	0,0197037	2,61841	2,21322	119
1489593350,332563327	0,0191297	2,36695	2,21322	119
1489593351,329206521	0,0171737	1,9187	2,21322	119
1489593352,328280917	0,0150867	1,86464	2,21322	119
1489593353,324920022	0,0131365	1,60266	2,21322	119
1489593354,324678992	0,0102332	1,14849	2,21322	119
1489593355,321932721	0,00924546	0,781241	2,21322	119
1489593356,319927056	0,00772197	0,784388	2,21322	119
1489593357,318668932	0,00617685	0,32565	2,21322	119
1489593358,317855950	0,00847	0,616824	2,21322	119
1489593359,317574260	0,00187453	0,545429	2,21322	119
1489593361,333812833	14,8677	11,5298	2,21322	119
1489593362,331824839	13,7584	8,09543	2,21322	119
1489593363,331934179	13,09	7,77339	2,21322	119
1489593364,333641806	11,9645	5,68184	2,21322	119
1489593365,336285697	10,8558	9,85613	2,21322	119
1489593366,334982727	10,1532	11,2112	2,21322	119
1489593367,335672828	9,43019	7,76632	2,21322	119
1489593368,332891361	9,34652	4,67396	2,21322	119
1489593369,331309684	9,15662	4,74009	2,21322	119
1489593370,332325609	9,18871	4,76748	2,21322	119
1489593371,330742915	9,32218	2,43975	2,21322	119
1489593372,329869916	9,68691	6,73308	2,21322	119
1489593373,328927307	9,77442	1,48197	2,21322	119
1489593374,327939781	9,82195	7,81343	2,21322	119
1489593375,325451522	9,99093	4,64229	2,21322	119
1489593376,326281450	6,34392	5,95485	2,21322	119
1489593377,323155711	4,34879	4,49401	2,21322	119
1489593378,326139872	3,07361	4,62772	2,21322	119
1489593379,322956747	2,86307	4,76002	2,21322	119
1489593380,323240729	1,87584	4,66502	2,21322	119
1489593381,326616155	1,88575	4,67751	2,21322	119
1489593382,326645751	1,84123	4,69161	2,21322	119
1489593383,330060401	1,67391	0,257089	2,21322	119
1489593384,329574866	0,000118185	0,224563	2,21322	119
1489593385,332671453	0,000190339	0,190911	2,21322	119
1489593386,329309934	0,00022629	0,156304	2,21322	119
1489593387,330865114	0,000420838	0,226058	2,21322	119
1489593388,328345474	0,000613176	0,142711	2,21322	119
1489593389,325796763	0,000770564	0,169793	2,21322	119
1489593390,326507501	0,000759181	0,18706	2,21322	119
1489593391,326774743	0,000725714	0,153945	2,21322	119
1489593392,323597371	0,000851725	0,232292	2,21322	119
1489593393,323881246	0,000737429	0,207708	2,21322	119
1489593394,321287688	0,000814147	0,18262	2,21322	119
1489593395,323164349	0,000824714	0,179295	2,21322	119
1489593396,321398234	0,000767155	0,134113	2,21322	119

Nao, lab
Χάνεται μία φορά και μετά το βρίσκει, πάντως έχει καλύτερη σύγκλιση
από το αντίστοιχο χωρίς τα QRs, στο οποίο δεν υπήρχε σύγκλιση ούτε 
έβρισκε την πραγματική θέση (3 QRs)

strictness: 1
 
particles_number: 1000
 
a1: 0,07
 
a2: 0,02
 
duration: 1
